city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Fengzhou,36.8428,112.8542,China,CN,Shanxi,minor,,
Zhangjiapan,37.6016,108.7970,China,CN,Shaanxi,minor,,
Nancun,35.4635,112.7960,China,CN,Shanxi,minor,,
Shaping,29.2308,103.2659,China,CN,Sichuan,minor,,
Dianjun,30.7015,111.2599,China,CN,Hubei,minor,,
Kaiyun,27.2135,112.8560,China,CN,Hunan,minor,,
Gujiang,35.4940,111.5533,China,CN,Shanxi,minor,,
Gulaobei,30.5194,111.4266,China,CN,Hubei,minor,,
Xiangjiaba,28.6327,104.4042,China,CN,Yunnan,minor,,
Mingshui,47.1815,125.9003,China,CN,Heilongjiang,minor,,
Aoyang,27.4589,119.5014,China,CN,Fujian,minor,,
Huanan,46.2207,130.5250,China,CN,Heilongjiang,minor,,
Fuyang,24.8344,111.2580,China,CN,Guangxi,minor,,
Fenyi,27.8112,114.6680,China,CN,Jiangxi,minor,,
Changbai,41.4167,128.1905,China,CN,Jilin,minor,,
Wulingyuan,29.3494,110.5441,China,CN,Hunan,minor,,
Zhouning,27.1067,119.3350,China,CN,Fujian,minor,,
Langao Chengguanzhen,32.3003,108.8931,China,CN,Shaanxi,minor,,
Guanghe Chengguanzhen,35.4815,103.5760,China,CN,Gansu,minor,,
Dingbian,37.5927,107.5943,China,CN,Shaanxi,minor,,
Yuelai,47.0232,130.7130,China,CN,Heilongjiang,minor,,
Jingpeng,43.2500,117.5167,China,CN,Inner Mongolia,minor,,
Yuxi,28.8890,107.5940,China,CN,Guizhou,minor,,
Xinhua,26.8884,102.9332,China,CN,Yunnan,minor,,
Zijin,33.2892,111.4744,China,CN,Henan,minor,,
Muxi,28.9596,103.9009,China,CN,Sichuan,minor,,
Tiantan,35.9661,111.8417,China,CN,Shanxi,minor,,
Gushu,31.5605,118.4815,China,CN,Anhui,minor,,
Xunyi Chengguanzhen,35.1173,108.3128,China,CN,Shaanxi,minor,,
Nanpi,38.0333,116.7000,China,CN,Hebei,minor,,
Datian,25.7013,117.8363,China,CN,Fujian,minor,,
Huliao,24.3576,116.6866,China,CN,Guangdong,minor,,
Mulan,45.9471,128.0371,China,CN,Heilongjiang,minor,,
Shazhou,40.1380,94.6623,China,CN,Gansu,minor,,
Songyang,25.3251,103.0298,China,CN,Yunnan,minor,,
Sanhe,36.5641,105.6390,China,CN,Ningxia,minor,,
Mingyue,43.1069,128.9217,China,CN,Jilin,minor,,
Anju,30.3496,105.4559,China,CN,Sichuan,minor,,
Yuli,41.3366,86.2568,China,CN,Xinjiang,minor,,
Tuojiang,27.9547,109.5680,China,CN,Hunan,minor,,
Weifen,38.4806,111.1666,China,CN,Shanxi,minor,,
Pingma,23.6374,107.1014,China,CN,Guangxi,minor,,
Aoxi,27.4259,115.8364,China,CN,Jiangxi,minor,,
Gutian,26.5870,118.7358,China,CN,Fujian,minor,,
Yizhang Chengguanzhen,25.3832,112.9790,China,CN,Hunan,minor,,
Yantan,29.2740,104.8738,China,CN,Sichuan,minor,,
Jiangle,26.7423,117.4646,China,CN,Fujian,minor,,
Yuanba,32.3256,105.9618,China,CN,Sichuan,minor,,
Fushi,29.1838,105.0011,China,CN,Sichuan,minor,,
Zhangjiachuan,34.9876,106.2090,China,CN,Gansu,minor,,
Guangming,28.3102,102.4119,China,CN,Sichuan,minor,,
Chengxiang,28.5526,102.1682,China,CN,Sichuan,minor,,
Fancheng,39.1899,113.2640,China,CN,Shanxi,minor,,
Pucheng,27.9233,118.5333,China,CN,Fujian,minor,,
Lintan Chengguanzhen,34.6889,103.3524,China,CN,Gansu,minor,,
Chengxian Chengguanzhen,33.7411,105.7206,China,CN,Gansu,minor,,
Xinji,31.6232,114.8740,China,CN,Henan,minor,,
Lushi Chengguanzhen,34.0486,111.0328,China,CN,Henan,minor,,
Kangping,42.7392,123.3494,China,CN,Liaoning,minor,,
Sanchahe,44.9631,126.0153,China,CN,Jilin,minor,,
Dianyang,24.7026,99.1592,China,CN,Yunnan,minor,,
Haiyang,29.7861,118.1770,China,CN,Anhui,minor,,
Jiahe Chengguanzhen,25.5594,112.3635,China,CN,Hunan,minor,,
Huayuan,33.4688,114.8731,China,CN,Henan,minor,,
Xincheng,39.9868,112.4614,China,CN,Shanxi,minor,,
Zhangfeng,24.2209,97.7868,China,CN,Yunnan,minor,,
Luzhai,24.4975,109.7331,China,CN,Guangxi,minor,,
Pisha,27.0706,102.7577,China,CN,Sichuan,minor,,
Gulin,28.0422,105.8104,China,CN,Sichuan,minor,,
Qiangezhai,36.9637,115.3782,China,CN,Hebei,minor,,
Xiangcheng,25.4669,100.5625,China,CN,Yunnan,minor,,
Fusui,22.6394,107.9075,China,CN,Guangxi,minor,,
Lincheng,26.8693,109.6634,China,CN,Hunan,minor,,
Gantang,30.2969,118.1306,China,CN,Anhui,minor,,
Longquan,40.3638,113.6662,China,CN,Shanxi,minor,,
Longgang,40.7215,120.9256,China,CN,Liaoning,minor,,
Zhongshan,24.5333,111.3000,China,CN,Guangxi,minor,,
Yongqing,34.7481,106.1269,China,CN,Gansu,minor,,
Xinglong,40.4203,117.5075,China,CN,Hebei,minor,,
Haishiwan,36.3463,102.8580,China,CN,Gansu,minor,,
Luanchuan Chengguanzhen,33.7808,111.6130,China,CN,Henan,minor,,
Xin’an,32.4380,118.4089,China,CN,Anhui,minor,,
Yuanshan,24.3696,114.4896,China,CN,Guangdong,minor,,
Zhongba,27.9543,105.0404,China,CN,Yunnan,minor,,
Yiyang Chengguanzhen,34.5108,112.1622,China,CN,Henan,minor,,
Biyang,29.9289,117.9464,China,CN,Anhui,minor,,
Meixi,47.6317,129.1306,China,CN,Heilongjiang,minor,,
Huixian Chengguanzhen,33.7683,106.0808,China,CN,Gansu,minor,,
Wuxue Shi,29.9153,115.4143,China,CN,Hubei,minor,,
Nanzhang Chengguanzhen,31.7839,111.8275,China,CN,Hubei,minor,,
Zhongshu,24.5167,103.7667,China,CN,Yunnan,minor,,
Kunyang,24.6675,102.5919,China,CN,Yunnan,minor,,
Shilu,19.2598,109.0488,China,CN,Hainan,minor,,
Quyang,26.5751,109.6381,China,CN,Hunan,minor,,
Xiangkou,29.3305,107.7370,China,CN,Chongqing,minor,,
Wanzhi,31.1469,118.5671,China,CN,Anhui,minor,,
Micheng,25.3204,100.4993,China,CN,Yunnan,minor,,
Mucheng,35.0956,113.3900,China,CN,Henan,minor,,
Dahua,23.7680,107.9841,China,CN,Guangxi,minor,,
Xiaoduchuan,30.2911,109.4762,China,CN,Hubei,minor,,
Huayuan,31.3142,114.0178,China,CN,Hubei,minor,,
Zhongcheng,28.3095,105.2308,China,CN,Sichuan,minor,,
Chongwen,35.7749,113.2508,China,CN,Shanxi,minor,,
Pucheng,36.4136,111.0950,China,CN,Shanxi,minor,,
Lianzhou,21.6662,109.2012,China,CN,Guangxi,minor,,
Shijiao,23.8695,113.5284,China,CN,Guangdong,minor,,
Rongshui,25.0667,109.2500,China,CN,Guangxi,minor,,
Jingyang,32.5167,107.8833,China,CN,Shaanxi,minor,,
Aksu,41.2720,80.2409,China,CN,Xinjiang,minor,,
Guyi,25.7778,109.6003,China,CN,Guangxi,minor,,
Changshun,41.8914,113.9922,China,CN,Inner Mongolia,minor,,
Chang’an,25.2333,109.3833,China,CN,Guangxi,minor,,
Zhushan,29.9945,109.4791,China,CN,Hubei,minor,,
Ziyang Chengguanzhen,32.5192,108.5323,China,CN,Shaanxi,minor,,
Weichang,41.9476,117.7578,China,CN,Hebei,minor,,
Juanshui,29.3031,113.8868,China,CN,Hubei,minor,,
Tuncheng,19.3633,110.0978,China,CN,Hainan,minor,,
Fusong,42.3250,127.2726,China,CN,Jilin,minor,,
Anyang,23.9380,108.0977,China,CN,Guangxi,minor,,
Shanhe,35.4844,108.3640,China,CN,Gansu,minor,,
Tengzhou,23.3881,110.8912,China,CN,Guangxi,minor,,
Mingfeng,31.0617,111.6428,China,CN,Hubei,minor,,
Wuling,39.4680,114.1484,China,CN,Shanxi,minor,,
Jingyang,30.2919,118.5425,China,CN,Anhui,minor,,
Jichang,36.1011,110.6733,China,CN,Shanxi,minor,,
Luxi,27.6362,114.0353,China,CN,Jiangxi,minor,,
Gaotai Chengguanzhen,39.3446,99.8002,China,CN,Gansu,minor,,
Wuxuan,23.6247,109.6520,China,CN,Guangxi,minor,,
Xiaojiang,22.2730,109.5518,China,CN,Guangxi,minor,,
Sanjiang,26.6749,109.1960,China,CN,Guizhou,minor,,
Yitong,43.3263,125.2973,China,CN,Jilin,minor,,
Dayou,46.6362,126.9875,China,CN,Heilongjiang,minor,,
Siyang,22.1684,107.9431,China,CN,Guangxi,minor,,
Huangyuan Chengguanzhen,36.6875,101.2708,China,CN,Qinghai,minor,,
Dafeng,23.4342,108.5983,China,CN,Guangxi,minor,,
Qinglong,40.4056,118.9439,China,CN,Hebei,minor,,
Fengshan,24.5833,99.9000,China,CN,Yunnan,minor,,
Donghuang,28.3330,106.2156,China,CN,Guizhou,minor,,
Xinshui,36.4784,110.7552,China,CN,Shanxi,minor,,
Lushar,36.4842,101.5633,China,CN,Qinghai,minor,,
Qianyang Chengguanzhen,34.6421,107.1302,China,CN,Shaanxi,minor,,
Yaofeng,35.1386,111.2122,China,CN,Shanxi,minor,,
Mabai,23.0128,104.4508,China,CN,Yunnan,minor,,
Lindian,47.1826,124.8677,China,CN,Heilongjiang,minor,,
Yuanma,25.6820,101.8720,China,CN,Yunnan,minor,,
Jingyu,42.3727,126.8011,China,CN,Jilin,minor,,
Donglan,24.5502,107.3829,China,CN,Guangxi,minor,,
Qinhe,36.5014,112.3247,China,CN,Shanxi,minor,,
Tiandiba,27.7018,103.2481,China,CN,Sichuan,minor,,
Yixing,37.3376,113.5393,China,CN,Shanxi,minor,,
Gulang,37.4666,102.8943,China,CN,Gansu,minor,,
Longquan,24.6719,102.1613,China,CN,Yunnan,minor,,
Temuli,27.7079,102.8077,China,CN,Sichuan,minor,,
Huangzhai,38.0751,112.6595,China,CN,Shanxi,minor,,
Xilin,47.4761,129.3037,China,CN,Heilongjiang,minor,,
Rifeng,27.2973,116.9111,China,CN,Jiangxi,minor,,
Huangshan,26.8263,100.2191,China,CN,Yunnan,minor,,
Bayan,46.0756,127.3984,China,CN,Heilongjiang,minor,,
Gongcheng,24.8333,110.8167,China,CN,Guangxi,minor,,
Aletengxire,39.5799,109.7582,China,CN,Inner Mongolia,minor,,
Huangmei,30.1923,116.0250,China,CN,Hubei,minor,,
Yongbei,26.6462,100.7807,China,CN,Yunnan,minor,,
Qinjiang,26.3299,116.3347,China,CN,Jiangxi,minor,,
Miyang,24.4042,103.4428,China,CN,Yunnan,minor,,
Fenggang,27.5457,116.2146,China,CN,Jiangxi,minor,,
Kangle,28.0956,114.4501,China,CN,Jiangxi,minor,,
Dongping,28.3802,111.2059,China,CN,Hunan,minor,,
Xihuachi,35.8164,108.0125,China,CN,Gansu,minor,,
Yongdeng Chengguanzhen,36.7336,103.2593,China,CN,Gansu,minor,,
Xiluodu,28.2442,103.6385,China,CN,Yunnan,minor,,
Zhaxi,27.8508,104.9687,China,CN,Yunnan,minor,,
Qingfenglin,27.7878,105.1457,China,CN,Yunnan,minor,,
Loufan,38.0918,111.8072,China,CN,Shanxi,minor,,
Jinjiang,19.7288,110.0085,China,CN,Hainan,minor,,
Chaotian,32.6446,105.8850,China,CN,Sichuan,minor,,
Weizhou,31.4927,103.5849,China,CN,Sichuan,minor,,
Lishan,31.8576,113.2951,China,CN,Hubei,minor,,
Xinhuang,27.3736,109.1338,China,CN,Hunan,minor,,
Xiugu,27.9113,116.7764,China,CN,Jiangxi,minor,,
Kangbao,41.8464,114.6139,China,CN,Hebei,minor,,
Zhenyuan Chengguanzhen,35.6775,107.1964,China,CN,Gansu,minor,,
Luoxiong,24.8856,104.2923,China,CN,Yunnan,minor,,
Hechuan,26.9361,114.2278,China,CN,Jiangxi,minor,,
Zhouqu Chengguanzhen,33.7842,104.3628,China,CN,Gansu,minor,,
Tianzhou,23.7786,106.8972,China,CN,Guangxi,minor,,
Tianfu,37.2637,122.0523,China,CN,Shandong,minor,,
Yilong,23.6914,102.4870,China,CN,Yunnan,minor,,
Xisa,23.4500,104.7077,China,CN,Yunnan,minor,,
Longquan,39.0845,112.1912,China,CN,Shanxi,minor,,
Zhongcheng,28.5910,103.9396,China,CN,Yunnan,minor,,
Gaoleshan,29.6783,109.1445,China,CN,Hubei,minor,,
Jiading,25.4295,114.9280,China,CN,Jiangxi,minor,,
Zhonghualu,35.6052,104.5967,China,CN,Gansu,minor,,
Wumahe,47.7235,128.7928,China,CN,Heilongjiang,minor,,
Dabu,24.6674,109.2355,China,CN,Guangxi,minor,,
Dongchuan,25.4765,101.2847,China,CN,Yunnan,minor,,
Miaodong,41.2807,119.4355,China,CN,Liaoning,minor,,
Mali,23.1262,104.7409,China,CN,Yunnan,minor,,
Dongliang’erzhuang,36.7271,115.2557,China,CN,Hebei,minor,,
Lishi,24.8046,115.0333,China,CN,Jiangxi,minor,,
Guangze,27.5435,117.3316,China,CN,Fujian,minor,,
Zhong’an,25.6667,104.2333,China,CN,Yunnan,minor,,
Pingle,24.6452,110.6431,China,CN,Guangxi,minor,,
Jiaokui,27.5941,104.0048,China,CN,Yunnan,minor,,
Longquan,36.6952,110.9556,China,CN,Shanxi,minor,,
Huafeng,25.0017,117.5275,China,CN,Fujian,minor,,
Yongning,28.5245,114.3658,China,CN,Jiangxi,minor,,
Luqiao,29.9325,102.2316,China,CN,Sichuan,minor,,
Linjiang,25.0517,116.4203,China,CN,Fujian,minor,,
Zoumachang,27.8713,105.2010,China,CN,Yunnan,minor,,
Pingshan,25.5198,102.4758,China,CN,Yunnan,minor,,
Xiaopingba,25.4949,102.5123,China,CN,Yunnan,minor,,
Fenghuang,38.9978,112.2978,China,CN,Shanxi,minor,,
Bama,24.1705,107.2489,China,CN,Guangxi,minor,,
Sankoutang,27.9127,104.9505,China,CN,Yunnan,minor,,
Longhua,41.3246,117.7344,China,CN,Hebei,minor,,
Chicheng,40.8667,115.8333,China,CN,Hebei,minor,,
Baiquan,42.8854,124.9583,China,CN,Jilin,minor,,
Duru,28.5255,107.8870,China,CN,Guizhou,minor,,
Shuangjiang,24.1726,102.4005,China,CN,Yunnan,minor,,
Qasq,40.7122,111.1289,China,CN,Inner Mongolia,minor,,
Shancheng,26.9005,117.1631,China,CN,Fujian,minor,,
Dangcheng,34.4279,116.3766,China,CN,Anhui,minor,,
Fengning,41.2108,116.6404,China,CN,Hebei,minor,,
Yezhou,30.6037,109.7233,China,CN,Hubei,minor,,
Zhuozishan,40.8992,112.5603,China,CN,Inner Mongolia,minor,,
Machang,26.1079,104.2680,China,CN,Yunnan,minor,,
Fengyi,31.6841,103.8538,China,CN,Sichuan,minor,,
Hengshui,25.7000,114.3167,China,CN,Jiangxi,minor,,
Fangxian Chengguanzhen,32.0550,110.7342,China,CN,Hubei,minor,,
Dailing,47.0239,129.0190,China,CN,Heilongjiang,minor,,
Yining,29.0361,114.5636,China,CN,Jiangxi,minor,,
Menglang,22.5621,99.9103,China,CN,Yunnan,minor,,
Xiwanzi,40.9714,115.2725,China,CN,Hebei,minor,,
Liaoyang,37.0798,113.3399,China,CN,Shanxi,minor,,
Yuelejie,27.8269,103.7831,China,CN,Yunnan,minor,,
Jinping,24.0305,104.2270,China,CN,Yunnan,minor,,
Xinning,35.4951,107.9204,China,CN,Gansu,minor,,
Tongquan,25.4000,103.5667,China,CN,Yunnan,minor,,
Yisa,23.3323,102.4471,China,CN,Yunnan,minor,,
Luntai,41.7780,84.2465,China,CN,Xinjiang,minor,,
Renhua,25.0913,113.7445,China,CN,Guangdong,minor,,
Changning,35.9798,110.8221,China,CN,Shanxi,minor,,
Jiangna,23.6092,104.3731,China,CN,Yunnan,minor,,
Siyang,27.2116,108.7450,China,CN,Guizhou,minor,,
Gangou,26.5150,103.1477,China,CN,Yunnan,minor,,
Gufeng,26.9083,118.9819,China,CN,Fujian,minor,,
Xuefeng,26.3572,117.1978,China,CN,Fujian,minor,,
Baokang Chengguanzhen,31.8781,111.2564,China,CN,Hubei,minor,,
Yanjing,28.0823,104.1950,China,CN,Yunnan,minor,,
Ziyang,29.2497,117.8547,China,CN,Jiangxi,minor,,
Yinggen,19.0383,109.8400,China,CN,Hainan,minor,,
Jinhe,22.7667,103.2500,China,CN,Yunnan,minor,,
Ningzhou,24.1877,102.9170,China,CN,Yunnan,minor,,
Sicheng,24.4054,106.5815,China,CN,Guangxi,minor,,
Shuiying,27.8101,104.7984,China,CN,Yunnan,minor,,
Yujiazhai,27.8415,104.8249,China,CN,Yunnan,minor,,
Guji,27.1696,103.2843,China,CN,Yunnan,minor,,
Xinglongchang,28.2663,104.3890,China,CN,Yunnan,minor,,
Niupizhai,28.1115,104.3814,China,CN,Yunnan,minor,,
Bagrax,41.9843,86.6220,China,CN,Xinjiang,minor,,
Yuyue,30.0182,113.9632,China,CN,Hubei,minor,,
Xiuwu Chengguanzhen,35.2311,113.4381,China,CN,Henan,minor,,
Gedong,37.8931,111.2554,China,CN,Shanxi,minor,,
Xinjie,27.7043,103.3804,China,CN,Yunnan,minor,,
Bao’an,36.8290,108.7581,China,CN,Shaanxi,minor,,
Magitang,35.9386,102.0297,China,CN,Qinghai,minor,,
Qingyuan,35.1367,104.2221,China,CN,Gansu,minor,,
Rende,25.5582,103.2760,China,CN,Yunnan,minor,,
Tiandeng,23.1266,107.0937,China,CN,Guangxi,minor,,
Aihua,24.4167,100.1000,China,CN,Yunnan,minor,,
Xincheng,35.3000,111.6642,China,CN,Shanxi,minor,,
Qingyang,36.2071,113.4172,China,CN,Shanxi,minor,,
Pingxiang,35.2079,105.2506,China,CN,Gansu,minor,,
Guwei,34.7103,110.6571,China,CN,Shanxi,minor,,
Xiangzhou,23.9728,109.6668,China,CN,Guangxi,minor,,
Fengchuan,28.7000,115.3833,China,CN,Jiangxi,minor,,
Guyang,28.6139,109.9325,China,CN,Hunan,minor,,
Long’an,32.4093,104.5287,China,CN,Sichuan,minor,,
Dongmen,24.7920,108.9000,China,CN,Guangxi,minor,,
Meixian,24.2838,116.0695,China,CN,Guangdong,minor,,
Jincheng,25.5015,102.4006,China,CN,Yunnan,minor,,
Youdian,24.8289,99.5923,China,CN,Yunnan,minor,,
Shawan,29.4112,103.5433,China,CN,Sichuan,minor,,
Guanyang,25.4952,111.1349,China,CN,Guangxi,minor,,
Wanshan,27.5232,109.2060,China,CN,Guizhou,minor,,
Xincheng Chengguanzhen,24.0861,108.6526,China,CN,Guangxi,minor,,
Huishi,35.6920,105.0486,China,CN,Gansu,minor,,
Tuanfeng,30.7136,114.9161,China,CN,Hubei,minor,,
Ning’er,23.0405,101.0368,China,CN,Yunnan,minor,,
Bujie,28.0335,105.0557,China,CN,Yunnan,minor,,
Danfeng,24.8305,104.0082,China,CN,Yunnan,minor,,
Tantou,28.2833,104.2667,China,CN,Yunnan,minor,,
Longsheng,25.7936,110.0092,China,CN,Guangxi,minor,,
Aba,32.9059,101.7063,China,CN,Sichuan,minor,,
Debao Chengguanzhen,23.3847,106.5735,China,CN,Guangxi,minor,,
Sunwu,49.4175,127.3155,China,CN,Heilongjiang,minor,,
Huaiyuan Chengguanzhen,32.9589,117.1657,China,CN,Anhui,minor,,
Bianjiang,49.5578,128.4731,China,CN,Heilongjiang,minor,,
Daliyuan,27.1837,103.4864,China,CN,Yunnan,minor,,
Jinshan,41.9167,118.6667,China,CN,Inner Mongolia,minor,,
Dongping,36.4990,117.9960,China,CN,Shandong,minor,,
Tongbai Chengguanzhen,32.3642,113.3964,China,CN,Henan,minor,,
Xinhua,23.6431,105.6532,China,CN,Yunnan,minor,,
Longtoushan Jiezi,27.1249,103.3846,China,CN,Yunnan,minor,,
Shuigou’ao,27.1191,103.3534,China,CN,Yunnan,minor,,
Pingyuan,24.7364,97.9136,China,CN,Yunnan,minor,,
Xiqu,26.6057,101.5983,China,CN,Sichuan,minor,,
Baocheng,18.6403,109.6994,China,CN,Hainan,minor,,
Yaodu,30.1000,117.0167,China,CN,Anhui,minor,,
Lijiang,23.5711,102.0042,China,CN,Yunnan,minor,,
Jinshan,25.1151,102.0983,China,CN,Yunnan,minor,,
Peyziwat,39.4955,76.7428,China,CN,Xinjiang,minor,,
Huanggexi,27.8541,103.8611,China,CN,Yunnan,minor,,
Jinshi,26.4180,110.8002,China,CN,Hunan,minor,,
Cuihua,27.7377,103.8574,China,CN,Yunnan,minor,,
Guangrao,37.2597,118.4634,China,CN,Shandong,minor,,
Menghai,21.9532,100.3841,China,CN,Yunnan,minor,,
Yanjing,27.4270,101.5097,China,CN,Sichuan,minor,,
Longchuan,25.1615,101.2942,China,CN,Yunnan,minor,,
Yongding,25.1986,102.4619,China,CN,Yunnan,minor,,
Gaojiacun,25.2586,104.0634,China,CN,Yunnan,minor,,
Guishan,24.0503,102.0002,China,CN,Yunnan,minor,,
Baiyang,35.8511,106.6390,China,CN,Ningxia,minor,,
Jimsar,43.9833,89.0667,China,CN,Xinjiang,minor,,
Jinbi,25.7086,101.3368,China,CN,Yunnan,minor,,
Yuquan,40.4426,113.9744,China,CN,Shanxi,minor,,
Wuqi,36.9263,108.1717,China,CN,Shaanxi,minor,,
Si’en,24.8420,108.2716,China,CN,Guangxi,minor,,
Zhaoping,24.1724,110.7870,China,CN,Guangxi,minor,,
Daojiang,25.4960,111.5515,China,CN,Hunan,minor,,
Taoyang,35.4013,103.8533,China,CN,Gansu,minor,,
Jiecun,27.2244,102.9228,China,CN,Yunnan,minor,,
Linwu Chengguanzhen,25.2325,112.5398,China,CN,Hunan,minor,,
Nandan Chengguanzhen,25.0104,107.5571,China,CN,Guangxi,minor,,
Tianxingchang,27.8423,103.9824,China,CN,Yunnan,minor,,
Shuitianzhai,27.7643,105.2516,China,CN,Yunnan,minor,,
Changpu,26.5758,110.1079,China,CN,Hunan,minor,,
Mengcheng Chengguanzhen,33.2661,116.5661,China,CN,Anhui,minor,,
Gengma,23.5233,99.3786,China,CN,Yunnan,minor,,
Hobor,41.2715,112.6266,China,CN,Inner Mongolia,minor,,
Zuitai,33.3308,105.6047,China,CN,Gansu,minor,,
Tiexianxi,27.9119,103.8894,China,CN,Yunnan,minor,,
Nêdong,29.2430,91.7724,China,CN,Tibet,minor,,
Sanguanzhai,27.1077,103.2566,China,CN,Yunnan,minor,,
Lianzhu,23.4084,101.7103,China,CN,Yunnan,minor,,
Wulan,36.5654,104.6840,China,CN,Gansu,minor,,
Yuhu,26.1068,99.9829,China,CN,Yunnan,minor,,
Chuansiba,28.3196,104.1296,China,CN,Yunnan,minor,,
Xinjing,23.2025,106.3821,China,CN,Guangxi,minor,,
Zhedao,24.8193,98.2763,China,CN,Yunnan,minor,,
Laojie,26.5770,103.0470,China,CN,Yunnan,minor,,
Wenquan,30.8493,115.6991,China,CN,Hubei,minor,,
Luojiang,31.3050,104.5048,China,CN,Sichuan,minor,,
Huazangsi,36.9765,103.1352,China,CN,Gansu,minor,,
Xiaopu,25.2392,111.3166,China,CN,Hunan,minor,,
Xiaping,26.7314,114.2703,China,CN,Jiangxi,minor,,
Fengcheng,24.5712,107.0424,China,CN,Guangxi,minor,,
Yilan,46.3162,129.5545,China,CN,Heilongjiang,minor,,
Taocheng,22.8794,107.1565,China,CN,Guangxi,minor,,
Jiecun,27.3557,102.9827,China,CN,Yunnan,minor,,
Nansha,23.1804,102.8333,China,CN,Yunnan,minor,,
Jinping,24.4337,100.8199,China,CN,Yunnan,minor,,
Xuri,47.7268,128.8999,China,CN,Heilongjiang,minor,,
Togrog Ul,40.7867,113.2050,China,CN,Inner Mongolia,minor,,
Yancheng,38.9154,111.8693,China,CN,Shanxi,minor,,
Qinghua,35.1650,113.0617,China,CN,Henan,minor,,
Honggang,46.4012,124.8832,China,CN,Heilongjiang,minor,,
Daxing,22.9692,102.4061,China,CN,Yunnan,minor,,
Zhujiacun,26.3204,104.3957,China,CN,Yunnan,minor,,
Daihai,40.5211,112.4931,China,CN,Inner Mongolia,minor,,
Jinchang,38.4981,112.9236,China,CN,Shanxi,minor,,
Liulin,34.5897,103.5042,China,CN,Gansu,minor,,
Xuejiawan,39.8668,111.2208,China,CN,Inner Mongolia,minor,,
Shuangshipu,33.9171,106.5247,China,CN,Shaanxi,minor,,
Nanzhao,25.2222,100.3034,China,CN,Yunnan,minor,,
Inder,46.7000,122.9333,China,CN,Inner Mongolia,minor,,
Uchturpan,41.1517,79.2250,China,CN,Xinjiang,minor,,
Yongfu,25.0040,109.9818,China,CN,Guangxi,minor,,
Shuimo,27.3019,103.4143,China,CN,Yunnan,minor,,
Xinghe Chengguanzhen,40.8756,113.8839,China,CN,Inner Mongolia,minor,,
Tokkuztara,43.4667,82.1489,China,CN,Xinjiang,minor,,
Daxing,27.2637,100.8639,China,CN,Yunnan,minor,,
Nanjian,25.0480,100.5322,China,CN,Yunnan,minor,,
Taikang,46.8613,124.4420,China,CN,Heilongjiang,minor,,
Shangjie,25.6711,99.9802,China,CN,Yunnan,minor,,
Qiaowa,27.9308,101.2778,China,CN,Sichuan,minor,,
Mengdong,23.1615,99.2023,China,CN,Yunnan,minor,,
Jinhua,26.5380,99.9172,China,CN,Yunnan,minor,,
Shanjiao,27.3223,103.0684,China,CN,Yunnan,minor,,
Sanjiang,24.7206,112.2944,China,CN,Guangdong,minor,,
Xinjie,28.1485,103.9666,China,CN,Yunnan,minor,,
Longshan,24.6009,98.7042,China,CN,Yunnan,minor,,
Liangdang Chengguanzhen,33.9097,106.3022,China,CN,Gansu,minor,,
Jiezishang,26.9894,103.3447,China,CN,Yunnan,minor,,
Laodianzi,26.9308,103.2922,China,CN,Yunnan,minor,,
Jinping,35.3144,107.0292,China,CN,Gansu,minor,,
Hongwansi,38.8351,99.5986,China,CN,Gansu,minor,,
Qili,30.1991,117.4780,China,CN,Anhui,minor,,
Yacha,19.2306,109.4475,China,CN,Hainan,minor,,
Longbo,25.9292,111.6222,China,CN,Hunan,minor,,
Ulan Hua,41.5131,111.6964,China,CN,Inner Mongolia,minor,,
Jianning,26.8345,116.8385,China,CN,Fujian,minor,,
Goujie,25.7424,102.8008,China,CN,Yunnan,minor,,
Hekou,22.5385,104.0111,China,CN,Yunnan,minor,,
Lanyi,38.7198,111.5978,China,CN,Shanxi,minor,,
Qiancheng,27.1850,109.7654,China,CN,Hunan,minor,,
Leidaba,27.9572,104.3387,China,CN,Yunnan,minor,,
Longgang,35.6894,112.1580,China,CN,Shanxi,minor,,
Shangba,27.6296,103.3045,China,CN,Yunnan,minor,,
Lingcheng,33.5377,117.5336,China,CN,Anhui,minor,,
Maoshanjie,25.6678,102.4991,China,CN,Yunnan,minor,,
Baokang,44.1197,123.3047,China,CN,Inner Mongolia,minor,,
Laojie,25.4483,99.5561,China,CN,Yunnan,minor,,
Guye,39.7305,118.4408,China,CN,Hebei,minor,,
Gonghe,25.2558,101.5186,China,CN,Yunnan,minor,,
Doushaguan,28.0480,104.1272,China,CN,Yunnan,minor,,
Xingguo,29.9225,115.3021,China,CN,Hubei,minor,,
Chengfangqiao,25.7573,103.8310,China,CN,Yunnan,minor,,
Dedang,24.0118,99.2396,China,CN,Yunnan,minor,,
Yueyang,36.2896,111.9145,China,CN,Shanxi,minor,,
Fucheng,36.1468,112.2335,China,CN,Shanxi,minor,,
Shirong,29.3509,102.6525,China,CN,Sichuan,minor,,
Chensan,36.7367,115.1343,China,CN,Hebei,minor,,
Beishan,45.8162,130.9283,China,CN,Heilongjiang,minor,,
Shanzidi,26.5538,103.2604,China,CN,Yunnan,minor,,
Gecheng,31.9486,108.6607,China,CN,Chongqing,minor,,
Liancheng,24.0519,105.0750,China,CN,Yunnan,minor,,
Xiangshui,35.4769,106.3311,China,CN,Ningxia,minor,,
